text,sentiment
so called   pakar  yg   tau banget  soal covid ini kayaknya liat pemerintah selalu salah  gak ada benernya  kayak kalo dikasih jabatan bisa kerja paling bener aja  tai ledig  ,1.0
sobat bumn  presiden joko widodo secara resmi memutuskan pemberlakuan pembatasan kegiatan masyarakat atau ppkm darurat di istana kepresidenan pada kamis   <NUM>  <NUM>  <NUM>    yang akan berlaku pada <NUM>  <NUM> juli <NUM> di <NUM> kabupaten  kota di jawa  bali  <URL>,2.0
gak jumatan karena ppkm  wdyt    fess,2.0
<USERNAME> <USERNAME> aneh mna sm nggk vaksin tp jaga prokes sm udh vaksin tp jdi pergi luar kota krna udh ngrasa klo virusnya gk akan nyerang lu lgi  jelas anehan lu lah,1.0
jadi tolonglah  kurangi narasi sentimen negatif covid ataupun  generalisir penanganan covid hanyalah rekayasa  kejar proyek dll  tetap beraktifitas  makanan sehat  masker dan disiplin prokes  vaksin jika memang ada kesempatan dan berdoa  semoga allah melindungi kita semua  ,0.0
<USERNAME> btw koq gw rasa vaksin bayar akan tetap jalan dgn diam melawan perintah pres ya  scr hitungan kan dah dibeli tuh vaks  masa mereka mau rugi  ,1.0
tonton   viral di tvriforkabi larangan   amp  pmi putus mata rante covid  <NUM> dengan disinfektan di beberapa titik  di youtube <URL>,2.0
ppkm darurat polsek  mertoyudan  bagi bagi bansos kepada warga yang terdampak      <URL>,2.0
<USERNAME> rektor ui kena covid  virusnya bunuh diri masal  ,1.0
penyekatan  pemeriksaan   amp  pengalihan arus lalulintas di brebes dalam rangka ppkm darurat di wilayah hukum polres brebes guna memutus mata rantai penyebaran covid  <NUM> <URL>,2.0
<USERNAME> <USERNAME> kadang aku berpikiran  apakah orang sekarang mau di vaksin hanya utk mendapatkan sertifikat vaksin  ,1.0
ppkm   pelan pelan kena mem  ,2.0
<USERNAME> narasi mana yg viral kalo boleh tau  apalagi yg memakan korban yg mana  menyepelekan covid  siapa  astagfirullah  penghakiman hanya milik orang yg malas berpikir  ,1.0
<NUM>  <NUM> polri gabung tni  dishub dan pol  pp melaksanakan pembatasan mobilitas   amp  penyekatan guna pencegahan penyebaran virus covid <NUM> di pos ppkm panasonic jl  raya bogor jaktim  <URL> <USERNAME>,2.0
ngeliat mau vaksin aja antrian sama kerumunannya kayak mau konser  mau yg daftar dulu juga udah gak ada harapan buat yg ktp luar kota  jadi pasrah banget sama nasib  beneran deh   ,1.0
dalam rapat tersebut juga dibahas rencana perpanjangan ppkm darurat dan mikro di indonesia  <URL>,2.0
sampaikan protokol kesehatan di tengah ppkm  patroli brimob kaltim sambangi jalan cokro samarinda seberang <URL>,2.0
dengan adanya wabah covid setdknya kt bisa tahu mana pemimpin yg baik dan yg bisuk  harusnya klo mrs diri seorng pemimpin tanpa dimintapun turun membantu rkyt  tdk harus menunggu berkuasa  tp justru mengganjal langkah pemerintah mengatasi covid  dan sibuk mau menurunkn presiden  <URL>,1.0
<USERNAME> zodiak gua virgo nih min   gua lahir tgl <NUM> september  kebetulan kali gua lg butuh leptop buat sekolah daring  soalnya buat semester ini keknya udah gk bisa sekolah tatap muka lg   daerah gua lg panas² nya ama covid  <NUM>   bismillah gua yg dapet leptop ya min ,2.0
cara unduh sertifikat vaksinasi covid  <NUM> <URL>,2.0
masyarakat antusias  pessel kekurangan stok vaksin <URL>,2.0
good morning  hari ini aku dapet jadwal vaksin kedua  semoga gak ada efek berlebihan kyk yg pertama t  t,2.0
capek bgt anjir  pen ganti gender bisa gk si  atau minimal corona kelar biar bisa keluar dari rumah  mengcapek   ,1.0
psbb blm bsa slsaikan wabah  muncul ppkm  konspnya sma aj  jdi kita tuh kya mnghrpkan different result dgn cra yg sma  korbannya ursan perut lgi  mngkn yg pnya monthly payroll gatrlalu kna dampk  tpi utk pdagang kya sya ngeri dah  kya ditawarin   mti krn wabah atau mti krna klparan  ,2.0
sahabat ag pasukan hijau gus ami peduli kota sorong papua barat siap menjalankan aksi sosial kemanusiaan  berbagi sembako di berbagi titik lokasi masyarakat yang membutuhkan bantuan  dapak dari covit  <NUM> dan ppkm <URL>,0.0
<USERNAME> <USERNAME> jelas kan mbak  ppkm   plin plan keputusan mu  level <NUM>   super pedas  ,2.0
takut la mohtep cucuk vaksin kosong  nasib aku haritu sempat usya ada ka dak vaksin masa depa nk cucuk tu  kata prosedur baru kena tunjuk kt org yg nk ambik vaksin  tpi tak tunjuk pun  ,2.0
<USERNAME> siap kalo ppkm kelar wkwk,2.0
disnaker sidoarjo mediasi untuk cegah phk selama ppkm darurat <URL>,2.0
"Sarapan karena mah vaksin.
Serat check
Protein check https://t.co/E6itlI1xWf",0.0
vaksin berbayar itu buat orang kaya yang mager ngantre panas panasan  kalo ngerasa gak mampu  yaudah ngantre di puskesmas sana  ,1.0
"Pandemi ini belum berakhir. 
Virus Covid-19 masih ada di sekitar kita dan tak kasat mata. 

Jangan pernah lengah. 
Selalu kenakan masker, jaga jarak, hindari kerumunan dan tidak keluar rumah bila tak ada keperluan mendesak, mari kita lawan pendemi bersama sama, bersama kita bisa https://t.co/4KtVb1iymf",0.0
"Masih Mendiksi Tentang Lara.
Kata tiktok, aku lupa bebebara baris.
Tapi selajuta,* justru kamu yang berubah apatis.

#KataKataCinta #puisipendek #sajak #VideoViral #JokowiStepDown #dokterlouis #quotes #TikTokviral #COVID19 #Vaksin",2.0
btw gue kapan vaksin siiiiihhhh ga sabar,2.0
pandemi yang bertingkah <URL>,2.0
aduh ppkm ni bakal dilanjut sampe august ga ya  mau ke cikarangg,2.0
puluhan anggota paspampres geruduk mapolres jakbar  terkait kesalahpahaman ppkm <URL>,2.0
<USERNAME> apakah dengan penemuan vaksin baru ini yg lebih super maka kita yg sudah di vaksin akan di vaksin lagi utk pencegahan  ,1.0
alhamdulillah vaksin dinyatakan oleh who  aman bagi para ibu hamil dan menyusui  sebelum vaksin  bumil wajib berkonsultasi dengan kesehatan supaya vaksinasi bisa aman dan terkendali  <URL>,0.0
suka duka nakes menghadapi covid  <NUM>  garda terdepan  masihkah aman    blusukan kru mmc      <URL>,2.0
mengingat angka kasus positif covid  <NUM> yang semakin hari semakin tinggi dan juga dampak ekonomi yang besar  komunitas ceban pertama mencoba menghimpun donasi yang nantinya akan  disalurkan untuk teman  teman yang sedang isolasi mandiri  <URL>,0.0
<USERNAME> tidak percaya covid  tapi takut mati kena covid  makanya pake masker  ,2.0
kemaren ngomong a sekarang ngomong b ternyata semua tdk konsisten  mereka baru konsisten saat ngomong masalah kepentingan china  di bela sampai lupa dia itu siapa  <URL>,1.0
<USERNAME> <USERNAME> by data donk bu  dan perbandingan yg meninggal di vaksin dan tidak di vaksin,2.0
ini kalo gini terus mah ya gak kelar  baca twit para penganut konspirasi antivax dll  buseed  ya gimana  jkw keturunan cina aja percaya apalagi vaksin itu racun bikinan bill gates   lama semua negara nutup bordernya buat orang indo hhh,1.0
awal corona  <NUM> maret sekarang  <NUM> juli total  <NUM> hari uang jajan  anggap aja <NUM>  <NUM> perhari <NUM>× <NUM>  <NUM>  rp  <NUM>  <NUM>  <NUM> rugi,2.0
<USERNAME> u too beb  semangat vaksin ya ,2.0
ini bis ikut ppkm sepertinya,2.0
ppkm diperpanjang  dpd ri minta penyaluran bantuan tepat  cepat dan berkeadilan <URL>,2.0
bulog siapkan <NUM>  <NUM> ton beras bansos di masa ppkm – kompas <URL>,2.0
kang bakso vs kang bo  ong  • <URL> • <URL> <URL>,2.0
saya belom vaksin   sehrusnya <NUM> minggu lalu tapi keburu positif  namun kedua orang tua saya sudah vaksin  kami semua positif  sy mendapatkan gejala ringan   yg rasanya ga ringan  akan tetapi kedua orang tua saya puji tuhan tanpa gejala hingga sekarang   wes to ndang vaksin ,1.0
ya allah ini bener bgt  ada tetangga denial kalo dia covid  padahal gejalanya jelas bgt kalo covid  gamau diswab  malah pulkam dgn alasan kekeuh cuma flu biasa  kasian anak gaada yg urus  kalo pulkam ada ortunya  padahal kan di sini ada suaminya   <URL>,1.0
<USERNAME> <USERNAME> bila nak bagi vaksin,2.0
<USERNAME> <USERNAME> imun alami biasanya hanya smp <NUM> bln <URL>,2.0
<USERNAME> suka ppkm tanpa pp  <USERNAME>,2.0
<USERNAME> hihi bagus itu  banyak manfaatnya juga kan  selain hasilnya buat stock masak  bercocok tanam juga bisa jadi alternatif kegiatan disaat pandemi kek gini  mungkin buat para ortu itu bisa jadi saran release stress  kalau kita kan naks muda punya banyak apps hiburan di hengpon ,2.0
pejabat digaji untuk urusi rakyat atasi pandemi  bukan laporan nonton sinetron  pak presiden  bisakah copot pejabat itu  atau mundur saja    apa kata dunia  wahyudi al  maroky direktur pamong institute    <URL>,2.0
luhut bongkar kondisi industri obat  obatan indonesia <URL> ppkm lindungi keluarga,2.0
<USERNAME> kasihan bapak itu  krn ppkm dia hanya bs melayani tambal ban online,1.0
pemko padang sebar <NUM> paket beras ke warga terdampak ppkm   <URL>,2.0
yang dipikirkan akan terjadi oleh orang  orang anti vaksin  <URL>,1.0
<USERNAME> <USERNAME> gerly lemah den  padahal corona kaga ada,2.0
wajar gak sih kalo gue enek ngeliat para selebgram curcol setelah di vaksin  banyak bgt yaallah bosen  ,1.0
pemuda pancasila lakukan penyemprotan disinfektan covid  <NUM> di sarana ibadah <URL> <URL>,2.0
federal oil dan mrt jakarta lakukan vaksinasi gratis ke mitra bengkel dan publik  federal oil bersama pt mrt jakarta   perseroda  selesai melaksanakan vaksinasi covid  <NUM> secara gratis tahap satu bagi mitra federal oil dan masyarakat  vaksinasi dosis ke  <NUM>… <URL>,0.0
pagi ini aku komen di story wa temenku yang udah mendekati hpl    <NUM> juli  hpl ku  mbak  doain ya  ucapnya  pas aku nanya  divaksin ga  dia jawab katanya belum divaksin  masih khawatir ga aman gitu dianya  hmm padahal vaksin covid  <NUM> aman untuk ibu hamil  loh  udah tahu blm  ,1.0
"Janganlah Berbuat Zalim

Menganggap Covid-19 tidak ada atau tidak berbahaya atau tidak mengapa karena tingkat kematian rendah, adalah bentuk kezaliman atas mereka yangs edang berjuang dari sakit terinfeksi virus, dimana sebagian sedang kritis, bahkan sebagian lagi telah wafat. https://t.co/XtFmBiSJVg",2.0
seram sejuk nak pergi vaksin harini ,2.0
"Dan akhirnya gua lulus pada tahun 2020, dimana awal virus corona muncul, yah angkatan yang mengawali tidak adanya UN dan mengawali lulusan covid-19. Jadi ga ada perayaan kelulusan. Adanya kelulusan lari larian sama satpol pp.",2.0
banget  mending diem sajalah  jangan lancong  nyusahin  asli   apalagi kalau ngumumin kena covid  beuh dampaknya luas banget  kan sudah tau ini mengerikan  diem di rumah napa   ,1.0
mbah kung masih sakit harus di infus di rumah  bude positif covid dan kondisinya belum baik  kemarin dikabarin temen deketku positif covid juga  sekarang pagi  pagi dikabarin doi lagi demam  yaallah sudahlah  beneran mau nangis pagi  pagi ngeliat orang terdekat pada sakit  ,1.0
<USERNAME> uu thnk u  lo udh vaksin  ,2.0
katanya setelah ppkm  kita bakal ada namanya ppkn  ,2.0
ayo semua harus saling membantu agar pandemi covid  <NUM> di indonesia segera berakhir <URL>,0.0
<USERNAME> <USERNAME> <USERNAME> <USERNAME> <URL> jualan  bukan untuk kendalikan pandemi <URL>  <USERNAME> jualan vaksin di atas penderitaan rakyat itu dzolim  <URL>  kebijakan <USERNAME> keliru  <URL>  <URL> <USERNAME>,1.0
<USERNAME> jangan bikin fitnah kalo indonesia episentrum covid di asia  pak luhut bilangnya   terkendali   <URL>,1.0
ppkm   pandai pandai kaulah cari mesjid ,2.0
"@valiantbilly Hehe registrasi kita belum sebagus itu, lagi. Kalo kata emon kita masih primitif tau. Data tuh harus dijemput, kalo ngga ya bye bye. Jemput data di masa pandemi ini bahaya",1.0
ragam vitamin dibutuhkan pasien covid  <NUM> yang sedang isolasi mandiri <URL>,2.0
<NUM>  <NUM> exit tol sidoarjo  mari kita patuhi aturan ppkm darurat untuk memutus rantai penyebaran virus covid  <NUM>   <URL>,2.0
<USERNAME> <USERNAME> <USERNAME>   ya tuhan berikan kami kekuatan menghadapi pandemi ini dan pulihkanlah negeri kami dari bencana ini,2.0
banyak hal yg telah direnggut oleh pandemi ini  <URL>,1.0
ppkm sudah tepat  <URL>  pemerintah salurkan dana bansos bagi masyarakat yang terdampak ppkm,2.0
ada ga yang maju pasang badan  memuakkan lihat aksi  aksi ga manusiawi gini  kemarin invermectin  sekarang vaksin  rusak  ,1.0
"Kalo memang angka positif kasus covid si indo jadi nomor 1 seAsia, kira2 masih ada gak sih yg gak percaya sama covid dan masih menyalahkan nakes karena mengcovidkan?? 😔😔",1.0
corona masih pagi udah ngajak kelahi aja,2.0
mau vaksin dlu ,2.0
<USERNAME> <USERNAME> mgkn bisa follow akun ig infovaksincovid  <NUM> kak  isinya info vaksin dari seluruh indonesia  semoga membantu  ,0.0
<USERNAME> di perumahan gw aja udh x bkin vaksin gratis  blom lagi  di puskemas  polsek dan rs swasta di sini  banyak pilihan  ,2.0
<USERNAME> betul peng  tolong kasih tau <USERNAME> supaya gak usah ikutan ngomong soal pendanaan covid pake duit pembangunan infrastruktur  ada baiknya dia tidak bicara sesuatu yang diluar kompetensi dia  ,1.0
<USERNAME> bang  tidak cukuplah dengan minta maaf harus gentle  dia harus mundur karena ego dia penanganan covid tidak maksimal karena sampai saat ini pintu masuk dari tka china masih terbuka,1.0
alhamdulillah lepas cucuk vaksin semalam takde lenguh atau demam ke apa  panadol pon tak makan jugak,2.0
gusti kulo pengen holiday nanging kehalang ppkm,2.0
ppkm darurat bakal diperpanjang  menteri keuangan beber dampaknya ke perekonomian <URL>    ,2.0
<USERNAME> benerrrr  batuk dikit dah covid gimane nih ,2.0
banyak jenazah ketuker nd sini grgr covid 😭😭 sedih bgt,1.0
<USERNAME> ppkm mas  pulang pagi kerja malem  ,2.0
ini ppkm apa seblak  pake segala level   levelan   <URL>,1.0
"PEMASANGAN STIKER HIMBAUAN PENERAPAN PPKM DARURAT

Kapolres Tabanan AKBP Mariochristy P.S. Siregar, S.I.K., M.H., Himbau Para Pemilik Usaha Non Esensial Untuk Patuhi Aturan PPKM Darurat sampai  tanggal 20 Juli 2021 #ppkmdarurat #taatppkmdarurat #bersamalawancorona #polrestabanan https://t.co/2EqzzAmmia",0.0
<USERNAME> vaksin karena kondisi tertentu  silakan dapat melampirkan surat keterangan dari dokter spesialis ya kak  info persyaratan lengkapnya silakan cek link berikut  <URL> mengenai syarat dan ketentuan perjalanan ka   <NUM>,0.0
<USERNAME> balik ke konsep liberalisme tadi  dalam situasi pandemi  kalo kita bebas sebebas bebasnya justru malah harming others  karena bisa memperburuk pandemi  jadi kalo kita dikonci  diopresi supaya dirumah  itu justru menghargai kebebasan masyarakat secara kolektif,1.0
<USERNAME> ini aku banget  pas dulu positif c  dimasa waktu covid msh kek   aib  dihakimin dr mana  ditanya kok bs kena  dr mana  emg abs ngapain  yhaaa  dari langit kali yeeee hahaha   ngasih makan  kaga   ngasih obat  vitamin  boroboro ,1.0
ikut  sudah punya formulir vaksin cuman vaksinnya ga ada <URL>,2.0
<USERNAME> semoga covid ini segera berlalu agar bisa hidup tenan normal dan damai,2.0
ppkm darurat  kawasan kumuh padat diperhatikan pemkot jakarta pusat – <URL> <URL>,2.0
tempat untuk dokter dan pengikutnya yang tidak percaya corona <URL> <URL>,2.0
hmmmm  ppkm basmi covid <URL>,2.0
suami makcik aku positif covid dan sedang dikuarantin di rumah telah kembali ke rahmatullah tengahari semalam manakaia makcik aku puia teiah disahkan positif covid tahap <NUM> dan skrg ada di maep  mohon sedekahkan ai  fatihah buat keduanya ai  fatihah   dibaca  ,2.0
ppkm sudah tepat  <URL>  twk kpk sesuai amanat undang undang,2.0
percepatan vaksinasi sedang dalam program pemerintah untuk rakyat  mari kita dukung dan apresiasi demi kesehatan kita dan indonesia keluar dari  pandemi  peran pemerintah daerah dibutuhkan  <URL>,0.0
ekonom uns sebut penerapan ppkm darurat jawa  bali sudah tepat <URL>  ppkm basmi covid,0.0
surat keterangan vaksin gak berguna  semangat ya mentemen yg masih wfo setiap harinya semoga kalian sehat selalu  maklumi peraturan yg plinplan ini ya  ,0.0
<USERNAME> ternyata efek dri pandemi ini juga menimbulkan badut badut  semoga tdk mudah menular    ,2.0
<USERNAME> gak boleh  lagi covid,2.0
<USERNAME> anak   <NUM> di sekolah aku ngadain prom sih  tapi udah dari mei  sebelum ppkm udah ngadain  dan harus swab dulu kalau mau ikut  ,2.0
<USERNAME> sudah tahu mbah  sejak dulu kurban itu dibagi bagikan  pikirkan saja bagaimana mengatasi lonjakan covid  itu yg penting bagi pemerintah,1.0
hampir tiap hari dapet kabar duka  semoga pandemi cepat berlalu  ,2.0
<USERNAME> <USERNAME> strategi salah sejak dari komandannya  selama dia yg memimpin  jangan berpikir kasus covid  <NUM> berakhir  yg terjadi saat ini adalah tindakan dia selama <NUM> bulan sebelumnya  apa yg akan terjadi <NUM>  <NUM> bulan  lihatlah yg dilakukan saat ini  paham   <URL>,1.0
  perempuan jika itulah namamu    aku menulis maka aku ada  seiring covid melanda  aku mulai melatih diri merangkul lara  gak mudah   amp  nyaris menyerah tapi akhirnya aku terjaga  semua adalah cara  nya mengikisku dari noda   amp  dosa   panjang umur pejuang keluarga    <URL>,1.0
lama ngga dapet pasien anxiety  sekalinya dapet langsung dua pasien  dan alasannya sama  ditinggal  bener  bener deh  pandemi bikin angka anxietas meningkat  ,1.0
<USERNAME> <USERNAME> jangan” kemarin disuntiknya pake dna salmon bukan vaksin covid ,2.0
<USERNAME> <USERNAME> <USERNAME> aku bantu jawab ya  harus yg sdh pernah kena covid  <NUM> hari sampai <NUM> bln stlh hasil pcr negatif  krn ada antibodi virus dlm darahnya  pcr biaya sendiri  bukan ditanggung pmi atau rs  makanya yg pnya previllage pcr dr kantor  baiknya bantu nge donor  ,0.0
sobat bumn  presiden joko widodo secara resmi memutuskan pemberlakuan pembatasan kegiatan masyarakat atau ppkm darurat di istana kepresidenan pada kamis   <NUM>  <NUM>  <NUM>    yang akan berlaku pada <NUM>  <NUM> juli <NUM> di <NUM> kabupaten  kota di jawa  bali  <URL>,2.0
<USERNAME> laknat buat kalian yg suka tutup jalan dan nyuruh orang muter dgn dalih ppkm  semoga kalian hidupnya dipersulit sama yg maha kuasa  ,1.0
<USERNAME> ppkm diperpanjang loh,2.0
sadar ga si kalo penting banget cari dulu kebenaran infonya baru disebarin makin kesini media yang udah bertahun  tahun lalu kabarnya di up lagi terus orang  pada percaya  aja makanya makin banyak yang termakan hoax ga mau di vaksin dll  capek saya,1.0
ppkm  jogetin aja bro   bergabunglah bersama kami di situs taruhan online terpercaya dengan permainan terlengkap   gt  gt  <URL>          d              เตนิว    ปีนี้โพก้าขวบ <URL>,0.0
kekeliruan <USERNAME> menjadikan luhut sebagai kordinator ppkm  luhut itu <USERNAME> kan nggak nyambung  maka wajar tka china leluasa masuk ri  meskipuj ada ppkm  <URL>,1.0
dah enak khe di karantina  keluarga khe ga ngeluarin duit buat beli ini itu  yang dirumah udah pasti aman jauh dari virus  keluar khe dah negative covid  kampret khe,1.0
<USERNAME> vaksin kosong tu nai ses,2.0
virus memang ada dan banyak jenisnya  dan nama   corona  yang gak lazim sajah  ,1.0
ppkm sudah tepat sih ya menurut gue  <URL>,1.0
<USERNAME> jaga indonesia patuhi prokes mari bantu nakes   amp  pemerintah keluar dr pandemi covid ini man teman  <USERNAME> <USERNAME> <USERNAME>  <USERNAME> <USERNAME>  <USERNAME> <USERNAME>  <USERNAME> <USERNAME> <USERNAME>,2.0
